[22/12/2024 08:41:25] app.py | App running.
[22/12/2024 08:41:28] app.py | App running.
[22/12/2024 08:41:28] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:41:28] room_service.py | Getting rooms data...
[22/12/2024 08:41:28] outlet_service.py | Getting outlets data...
[22/12/2024 08:41:28] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:41:29] outlet_service.py | Getting outlets data...
[22/12/2024 08:41:29] room_service.py | Getting rooms data...
[22/12/2024 08:41:31] outlet_service.py | Getting outlet...
[22/12/2024 08:41:31] room_service.py | Getting outlet rooms....
[22/12/2024 08:41:31] room_service.py | Getting type data...
[22/12/2024 08:41:31] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] outlet_service.py | Getting outlet...
[22/12/2024 08:41:32] room_service.py | Getting outlet rooms....
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:32] room_service.py | Getting type data...
[22/12/2024 08:41:48] room_service.py | Getting room datas....
[22/12/2024 08:41:48] room_service.py | Getting type data...
[22/12/2024 08:41:48] room_service.py | Getting room datas....
[22/12/2024 08:41:49] room_service.py | Getting type data...
[22/12/2024 08:41:56] room_service.py | Getting room datas....
[22/12/2024 08:41:56] room_service.py | Getting type data...
[22/12/2024 08:41:56] room_service.py | Getting room datas....
[22/12/2024 08:41:56] room_service.py | Getting type data...
[22/12/2024 08:42:21] app.py | App running.
[22/12/2024 08:42:36] app.py | App running.
[22/12/2024 08:42:46] outlet_service.py | Getting outlet...
[22/12/2024 08:42:46] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:42:46] room_service.py | Getting rooms data...
[22/12/2024 08:42:46] outlet_service.py | Getting outlets data...
[22/12/2024 08:42:46] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:42:47] room_service.py | Getting outlet rooms....
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:47] outlet_service.py | Getting outlets data...
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:47] room_service.py | Getting type data...
[22/12/2024 08:42:48] outlet_service.py | Getting outlet...
[22/12/2024 08:42:48] room_service.py | Getting rooms data...
[22/12/2024 08:42:48] room_service.py | Getting outlet rooms....
[22/12/2024 08:42:48] room_service.py | Getting type data...
[22/12/2024 08:42:48] room_service.py | Getting type data...
[22/12/2024 08:42:48] room_service.py | Getting type data...
[22/12/2024 08:42:48] room_service.py | Getting type data...
[22/12/2024 08:42:49] room_service.py | Getting type data...
[22/12/2024 08:42:49] room_service.py | Getting type data...
[22/12/2024 08:43:59] room_service.py | Getting rooms data...
[22/12/2024 08:43:59] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:43:59] outlet_service.py | Getting outlets data...
[22/12/2024 08:43:59] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:43:59] outlet_service.py | Getting outlets data...
[22/12/2024 08:44:00] room_service.py | Getting rooms data...
[22/12/2024 08:44:01] auth_controller.py | New Login Request
[22/12/2024 08:44:01] user_service.py | User coba@gmail.com logging in...
[22/12/2024 08:44:01] user_service.py | Login Failed: User not found
[22/12/2024 08:44:07] auth_controller.py | New Login Request
[22/12/2024 08:44:07] user_service.py | User coba@gmail.com logging in...
[22/12/2024 08:44:07] user_service.py | Login Failed: User not found
[22/12/2024 08:44:18] auth_controller.py | New Login Request
[22/12/2024 08:44:18] user_service.py | User owner@gmail.com logging in...
[22/12/2024 08:44:18] user_service.py | Login Success
[22/12/2024 08:44:26] booking_service.py | Fetching all bookings...
[22/12/2024 08:44:26] booking_service.py | No bookings found.
[22/12/2024 08:44:26] booking_service.py | Fetching all bookings...
[22/12/2024 08:44:26] booking_service.py | No bookings found.
[22/12/2024 08:44:27] transaction_service.py | Getting transactions...
[22/12/2024 08:44:27] transaction_service.py | Failed to get transactions
[22/12/2024 08:44:27] transaction_service.py | Getting transactions...
[22/12/2024 08:44:27] transaction_service.py | Failed to get transactions
[22/12/2024 08:44:28] maintenance_service.py | Fetching all maintenance records...
[22/12/2024 08:44:28] maintenance_service.py | Fetching all maintenance records...
[22/12/2024 08:44:29] payment_service.py | Fetching all payments...
[22/12/2024 08:44:29] payment_service.py | No payments found.
[22/12/2024 08:44:29] payment_service.py | Fetching all payments...
[22/12/2024 08:44:29] payment_service.py | No payments found.
[22/12/2024 08:44:31] payment_service.py | Fetching all payments...
[22/12/2024 08:44:31] payment_service.py | No payments found.
[22/12/2024 08:44:31] payment_service.py | Fetching all payments...
[22/12/2024 08:44:31] payment_service.py | No payments found.
[22/12/2024 08:44:32] maintenance_service.py | Fetching all maintenance records...
[22/12/2024 08:44:32] maintenance_service.py | Fetching all maintenance records...
[22/12/2024 08:44:35] transaction_service.py | Getting transactions...
[22/12/2024 08:44:35] transaction_service.py | Failed to get transactions
[22/12/2024 08:44:35] transaction_service.py | Getting transactions...
[22/12/2024 08:44:35] transaction_service.py | Failed to get transactions
[22/12/2024 08:44:35] booking_service.py | Fetching all bookings...
[22/12/2024 08:44:35] booking_service.py | No bookings found.
[22/12/2024 08:44:36] booking_service.py | Fetching all bookings...
[22/12/2024 08:44:36] booking_service.py | No bookings found.
[22/12/2024 08:44:46] user_service.py | Getting all user...
[22/12/2024 08:44:46] user_service.py | Getting all user...
[22/12/2024 08:45:12] user_service.py | Getting all user...
[22/12/2024 08:45:15] transaction_service.py | Getting transactions...
[22/12/2024 08:45:15] transaction_service.py | Failed to get transactions
[22/12/2024 08:45:15] transaction_service.py | Getting transactions...
[22/12/2024 08:45:15] transaction_service.py | Failed to get transactions
[22/12/2024 08:45:16] booking_service.py | Fetching all bookings...
[22/12/2024 08:45:16] booking_service.py | No bookings found.
[22/12/2024 08:45:16] booking_service.py | Fetching all bookings...
[22/12/2024 08:45:16] booking_service.py | No bookings found.
[22/12/2024 08:45:31] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:45:31] room_service.py | Getting rooms data...
[22/12/2024 08:45:31] outlet_service.py | Getting outlets data...
[22/12/2024 08:45:31] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:45:31] outlet_service.py | Getting outlets data...
[22/12/2024 08:45:31] room_service.py | Getting rooms data...
[22/12/2024 08:45:31] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:45:32] room_service.py | Getting rooms data...
[22/12/2024 08:45:32] outlet_service.py | Getting outlets data...
[22/12/2024 08:45:32] outlet_service.py | Getting outlet cities data...
[22/12/2024 08:45:32] outlet_service.py | Getting outlets data...
[22/12/2024 08:45:32] room_service.py | Getting rooms data...
